Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD00409,2023-09-23,CUST0015,Noise-Canceling Headset,Technology,West,3,389.97,0.0,155.97
ORD01324,2023-09-23,CUST0041,HD Webcam 1080p,Technology,South,1,59.99,0.0,27.99
ORD01554,2023-09-23,CUST0363,Noise-Canceling Headset,Technology,West,2,233.98,0.1,77.98
ORD01729,2023-09-23,CUST0057,Document Folder Set,Office Supplies,West,2,30.58,0.1,16.58
ORD02744,2023-09-23,CUST0190,Standing Desk Converter,Furniture,North,1,237.49,0.05,62.49
ORD02790,2023-09-23,CUST0155,HD Webcam 1080p,Technology,East,1,59.99,0.0,27.99
ORD00079,2023-09-24,CUST0062,Dual Monitor Arm,Technology,South,5,449.95,0.0,189.95
ORD01001,2023-09-24,CUST0009,External SSD 1TB,Technology,East,8,959.92,0.0,359.92
ORD01270,2023-09-24,CUST0062,HDMI Cable 4K (6ft),Electronics,South,7,94.44,0.1,60.84
ORD02075,2023-09-24,CUST0094,Noise-Canceling Headset,Technology,East,2,246.98,0.05,90.98
ORD00039,2023-09-25,CUST0021,A4 Printer Paper (Ream),Office Supplies,South,1,11.69,0.1,4.89
ORD01152,2023-09-25,CUST0001,Lumbar Support Cushion,Furniture,South,10,224.92,0.25,84.92
ORD01598,2023-09-25,CUST0180,Lumbar Support Cushion,Furniture,South,2,47.98,0.2,19.98
ORD01931,2023-09-25,CUST0123,Bookshelf 4-Tier,Furniture,North,2,215.98,0.1,51.98
ORD01977,2023-09-25,CUST0025,HD Webcam 1080p,Technology,East,1,50.99,0.15,18.99
ORD00365,2023-09-26,CUST0178,Adjustable Footrest,Furniture,South,2,69.98,0.0,33.98
ORD00018,2023-09-27,CUST0360,Permanent Sticky Notes,Office Supplies,West,5,34.95,0.0,23.95
ORD00665,2023-09-27,CUST0005,Permanent Sticky Notes,Office Supplies,West,6,35.65,0.15,22.45
ORD01305,2023-09-27,CUST0376,Noise-Canceling Headset,Technology,South,2,220.98,0.15,64.98
ORD01846,2023-09-27,CUST0078,Standing Desk Converter,Furniture,South,2,374.99,0.25,24.99
ORD00594,2023-09-28,CUST0059,External SSD 1TB,Technology,East,4,479.96,0.0,179.96
ORD01449,2023-09-28,CUST0229,Ballpoint Pens (Pack of 12),Office Supplies,East,5,40.46,0.1,24.46
ORD01465,2023-09-28,CUST0298,Noise-Canceling Headset,Technology,West,2,194.99,0.25,38.99
ORD01549,2023-09-28,CUST0277,Ergonomic Office Chair,Furniture,South,2,299.99,0.25,23.99
ORD02168,2023-09-28,CUST0230,Ergonomic Office Chair,Furniture,North,1,169.99,0.15,31.99
ORD00465,2023-09-29,CUST0006,A4 Printer Paper (Ream),Office Supplies,South,2,25.98,0.0,12.38
ORD02142,2023-09-29,CUST0041,Heavy-Duty Stapler,Office Supplies,West,3,56.97,0.05,31.47
ORD01223,2023-09-30,CUST0332,Bookshelf 4-Tier,Furniture,East,1,107.99,0.1,25.99
ORD02438,2023-09-30,CUST0069,Bookshelf 4-Tier,Furniture,West,3,359.97,0.0,113.97
ORD00017,2023-10-01,CUST0051,Standing Desk Converter,Furniture,South,7,1399.94,0.2,174.94
ORD00881,2023-10-01,CUST0075,Dual Monitor Arm,Technology ,South,2,170.98,0.05,66.98
ORD00954,2023-10-01,CUST0091,Dual Monitor Arm,Technology,South,2,170.98,0.05,66.98
ORD01649,2023-10-01,CUST0082,External SSD 1TB,Technology,East,2,215.98,0.1,65.98
ORD02000,2023-10-01,CUST0034,Surge Protector Power Strip,Electronics,East,4,72.77,0.3,22.77
ORD00374,2023-10-02,CUST0262,Lumbar Support Cushion,Furniture,East,4,119.96,0.0,63.96
ORD00386,2023-10-02,CUST0037,A4 Printer Paper (Ream),Office Supplies,East,2,25.98,0.0,12.38
ORD01337,2023-10-02,CUST0157,Laptop Stand,Technology,West,1,35.99,0.1,13.99
ORD01599,2023-10-02,CUST0023,Heavy-Duty Stapler,Office Supplies,South,2,37.98,0.05,20.98
ORD00488,2023-10-03,CUST0107,Wireless Laser Presenter,Electronics,North,6,124.15,0.1,67.15
ORD01310,2023-10-03,CUST0340,A4 Printer Paper (Ream),Office Supplies,South,1,12.99,0.0,6.19
ORD01548,2023-10-03,CUST0238,Portable Power Bank 20000mAh,Electronics,North,1,35.99,0.1,14.49
ORD01751,2023-10-03,CUST0032,Wireless Charging Pad,Electronics,South,1,26.99,0.1,12.49
ORD00736,2023-10-04,CUST0024,A4 Printer Paper (Ream),Office Supplies,East,1,10.39,0.2,3.59
ORD00865,2023-10-04,CUST0010,Heavy-Duty Stapler,Office Supplies,South,1,18.99,0.05,10.49
ORD01607,2023-10-04,CUST0005,Spiral Notebooks (3-Pack),Office Supplies,West,2,29.98,0.0,18.38
ORD02065,2023-10-04,CUST0009,USB-C Docking Station,Technology,North,2,299.98,0.0,109.98
ORD02942,2023-10-04,CUST0012,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0.0,18.38
ORD02760,2023-10-05,CUST0345,External SSD 1TB,Technology,East,2,179.98,0.25,29.98
ORD00072,2023-10-06,CUST0306,External SSD 1TB,Technology,North,3,323.97,0.1,98.97
ORD00177,2023-10-06,CUST0076,Whiteboard Markers,Office Supplies,South,4,45.96,0.0,27.96
ORD00823,2023-10-07,CUST0033,HD Webcam 1080p,Technology,East,2,107.98,0.1,43.98
ORD01997,2023-10-07,CUST0194,Adjustable Footrest,Furniture,East,1,34.99,0.0,16.99
ORD00099,2023-10-08,CUST0003,Standing Desk Converter,Furniture,East,4,999.96,0.0,299.96
ORD00272,2023-10-08,CUST0132,Whiteboard Markers,Office Supplies,West,7,68.37,0.15,36.87
ORD00596,2023-10-08,CUST0032,A4 Printer Paper (Ream),Office Supplies,South,2,24.68,0.05,11.08
ORD00732,2023-10-08,CUST0018,Laptop Stand,Technology,West,3,119.97,0.0,53.97
ORD01547,2023-10-08,CUST0029,Ballpoint Pens (Pack of 12),Office Supplies,East,1,8.99,0.0,5.79
ORD02529,2023-10-08,CUST0183,External SSD 1TB,Technology,North,1,107.99,0.1,32.99
ORD00758,2023-10-09,CUST0072,External SSD 1TB,Technology,East,1,107.99,0.1,32.99
ORD01418,2023-10-09,CUST0012,Mechanical Keyboard,Technology,West,1,63.99,0.2,17.99
ORD01745,2023-10-09,CUST0104,Heavy-Duty Stapler,Office Supplies,West,7,132.93,0.05,73.43
ORD01167,2023-10-10,CUST0374,Lumbar Support Cushion,Furniture,South,4,113.96,0.05,57.96
ORD01823,2023-10-10,CUST0163,Adjustable Footrest,Furniture,West,9,314.91,0.0,152.91
ORD01963,2023-10-10,CUST0057,Whiteboard Markers,Office Supplies,North,3,34.47,0.0,20.97
ORD00493,2023-10-11,CUST0286,HD Webcam 1080p,Technology,West,3,179.97,0.0,83.97
ORD00779,2023-10-11,CUST0232,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0.0,5.79
ORD01502,2023-10-11,CUST0014,Document Folder Set,Office Supplies,East,1,15.29,0.1,8.29
ORD02058,2023-10-11,CUST0074,USB-C Docking Station,Technology,East,2,299.98,0.0,109.98
ORD02062,2023-10-11,CUST0028,Mechanical Keyboard,Technology,East,1,75.99,0.05,29.99
ORD02926,2023-10-11,CUST0090,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.99,0.0,9.19
ORD00533,2023-10-12,CUST0024,Whiteboard Markers,Office Supplies,West,1,11.49,0.0,6.99
ORD00899,2023-10-12,CUST0005,Wireless Laser Presenter,Electronics,East,1,21.84,0.05,12.34
ORD00927,2023-10-12,CUST0053,Mechanical Keyboard,Technology,West,3,227.97,0.05,89.97
ORD01454,2023-10-12,CUST0185,Portable Power Bank 20000mAh,Electronics,East,1,31.99,0.2,10.49
ORD01579,2023-10-12,CUST0151,Dual Monitor Arm,Technology,North,1,85.49,0.05,33.49
ORD02419,2023-10-12,CUST0143,HD Webcam 1080p,Technology,East,1,59.99,0.0,27.99
ORD02600,2023-10-12,CUST0336,HDMI Cable 4K (6ft),Electronics,North,3,31.48,0.3,17.08
ORD01348,2023-10-13,CUST0046,Noise-Canceling Headset,Technology,South,1,129.99,0.0,51.99
ORD01540,2023-10-13,CUST0063,USB-C Docking Station,Technology,South,1,149.99,0.0,54.99
ORD02632,2023-10-13,CUST0209,Portable Power Bank 20000mAh,Electronics,East,1,27.99,0.3,6.49
ORD00152,2023-10-14,CUST0059,Standing Desk Converter,Furniture,West,1,224.99,0.1,49.99
ORD00258,2023-10-14,CUST0155,A4 Printer Paper (Ream),Office Supplies,West,2,22.08,0.15,8.48
ORD00422,2023-10-14,CUST0325,Portable Power Bank 20000mAh,Electronics,South,5,189.95,0.05,82.45
ORD01329,2023-10-14,CUST0360,Document Folder Set,Office Supplies,West,4,67.96,0.0,39.96
ORD01802,2023-10-14,CUST0108,Standing Desk Converter,Furniture,North,4,949.96,0.05,249.96
ORD02566,2023-10-14,CUST0006,Document Folder Set,Office Supplies,East,1,16.99,0.0,9.99
ORD00379,2023-10-15,CUST0015,Wireless Charging Pad,Electronics,South,1,23.99,0.2,9.49
ORD00440,2023-10-15,CUST0374,Document Folder Set,Office Supplies,East,1,16.99,0.0,9.99
ORD01103,2023-10-15,CUST0197,Noise-Canceling Headset,Technology,East,1,116.99,0.1,38.99
ORD01428,2023-10-15,CUST0007,Permanent Sticky Notes,Office Supplies,South,4,20.97,0.25,12.17
ORD01919,2023-10-15,CUST0313,Wireless Laser Presenter,Electronics,West,6,137.94,0.0,80.94
ORD00800,2023-10-16,CUST0026,Whiteboard Markers,Office Supplies,East,3,34.47,0.0,20.97
ORD01343,2023-10-16,CUST0151,Laptop Stand,Technology,West,3,119.97,0.0,53.97
ORD02655,2023-10-16,CUST0362,Dual Monitor Arm,Technology,East,2,179.98,0.0,75.98
ORD00195,2023-10-17,CUST0233,Heavy-Duty Stapler,Office Supplies,West,3,59.97,0.0,34.47
ORD02467,2023-10-17,CUST0061,Spiral Notebooks (3-Pack),Office Supplies,South,3,44.97,0.0,27.57
ORD00604,2023-10-18,CUST0023,Whiteboard Markers,Office Supplies,West,1,9.77,0.15,5.27
ORD01007,2023-10-18,CUST0015,Ballpoint Pens (Pack of 12),Office Supplies,East,3,26.97,0.0,17.37
ORD01075,2023-10-18,CUST0260,Ergonomic Office Chair,Furniture,East,1,199.99,0.0,61.99
ORD01703,2023-10-18,CUST0099,Mechanical Keyboard,Technology,North,3,203.97,0.15,65.97
ORD00487,2023-10-19,CUST0003,Surge Protector Power Strip,Electronics,West,3,70.17,0.1,32.67
ORD01970,2023-10-19,CUST0010,Bluetooth Speaker,Electronics,North,1,47.49,0.05,19.49
ORD02140,2023-10-19,CUST0070,Document Folder Set,Office Supplies,North,4,67.96,0.0,39.96
ORD02371,2023-10-19,CUST0112,Desk Organizer Mesh,Furniture,East,3,74.97,0.0,40.47
ORD02601,2023-10-19,CUST0119,Heavy-Duty Stapler,Office Supplies,West,10,199.9,0.0,114.9
ORD02801,2023-10-19,CUST0030,Laptop Stand,Technology,South,2,75.98,0.05,31.98
ORD02829,2023-10-19,CUST0005,Document Folder Set,Office Supplies,East,2,33.98,0.0,19.98
ORD00476,2023-10-20,CUST0298,Wireless Charging Pad,Electronics,South,2,53.98,0.1,24.98
ORD00742,2023-10-20,CUST0075,Heavy-Duty Stapler,Office Supplies,East,6,113.94,0.05,62.94
ORD02667,2023-10-20,CUST0176,Mechanical Keyboard,Technology,East,1,63.99,0.2,17.99
ORD00140,2023-10-21,CUST0026,Surge Protector Power Strip,Electronics,East,3,70.17,0.1,32.67
ORD01345,2023-10-21,CUST0007,Wireless Laser Presenter,Electronics,South,1,18.39,0.2,8.89
ORD01037,2023-10-22,CUST0091,Desk Organizer Mesh,Furniture,North,6,149.94,0.0,80.94
ORD01875,2023-10-22,CUST0192,Heavy-Duty Stapler,Office Supplies,North,1,15.99,0.2,7.49
ORD02432,2023-10-22,CUST0114,Dual Monitor Arm,Technology,North,2,179.98,0.0,75.98
ORD02876,2023-10-22,CUST0039,Mechanical Keyboard,Technology,West,1,67.99,0.15,21.99
ORD00373,2023-10-23,CUST0087,Document Folder Set,Office Supplies,East,2,32.28,0.05,18.28
ORD02150,2023-10-23,CUST0119,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0.0,11.49
ORD02331,2023-10-23,CUST0290,Surge Protector Power Strip,Electronics,West,1,25.99,0.0,13.49
ORD00305,2023-10-24,CUST0322,Permanent Sticky Notes,Office Supplies,East,3,20.97,0.0,14.37
ORD00667,2023-10-24,CUST0086,Adjustable Footrest,Furniture,East,1,34.99,0.0,16.99
ORD01094,2023-10-24,CUST0015,USB-C Docking Station,Technology,South,1,134.99,0.1,39.99
ORD02779,2023-10-24,CUST0082,Bluetooth Speaker,Electronics,South,5,237.45,0.05,97.45
ORD02832,2023-10-24,CUST0244,HD Webcam 1080p,Technology,East,2,119.98,0.0,55.98
ORD00273,2023-10-25,CUST0348,USB-C Docking Station,Technology,East,3,449.97,0.0,164.97
ORD00509,2023-10-25,CUST0110,Whiteboard Markers,Office Supplies,West,10,114.9,0.0,69.9
ORD00548,2023-10-25,CUST0325,HD Webcam 1080p,Technology,East,7,398.93,0.05,174.93
ORD01133,2023-10-25,CUST0158,Wireless Charging Pad,Electronics,North,1,29.99,0.0,15.49
ORD01467,2023-10-25,CUST0112,External SSD 1TB,Technology,West,1,101.99,0.15,26.99
ORD02072,2023-10-25,CUST0062,Bluetooth Speaker,Electronics,East,2,89.98,0.1,33.98
ORD00539,2023-10-26,CUST0060,External SSD 1TB,Technology,East,4,407.97,0.15,107.97
ORD00914,2023-10-26,CUST0335,Document Folder Set,Office Supplies,East,4,64.56,0.05,36.56
ORD01867,2023-10-26,CUST0184,A4 Printer Paper (Ream),Office Supplies,West,2,23.38,0.1,9.78
ORD02054,2023-10-26,CUST0021,Document Folder Set,Office Supplies,South,5,72.21,0.15,37.21
ORD02952,2023-10-26,CUST0130,Dual Monitor Arm,Technology,North,2,161.98,0.1,57.98
ORD02959,2023-10-26,CUST0376,Desk Organizer Mesh,Furniture,North,1,23.74,0.05,12.24
ORD01533,2023-10-27,CUST0067,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.24,0.05,8.44
ORD01593,2023-10-27,CUST0099,Permanent Sticky Notes,Office Supplies,South,2,13.98,0.0,9.58
ORD01728,2023-10-27,CUST0031,Noise-Canceling Headset,Technology,North,1,123.49,0.05,45.49
ORD01924,2023-10-27,CUST0344,Mechanical Keyboard,Technology,West,2,143.98,0.1,51.98
ORD02149,2023-10-27,CUST0073,Surge Protector Power Strip,Electronics,East,2,44.18,0.15,19.18
ORD02729,2023-10-27,CUST0042,Laptop Stand,Technology,West,1,39.99,0.0,17.99
ORD02870,2023-10-27,CUST0062,USB-C Docking Station,Technology,South,2,299.98,0.0,109.98
ORD00944,2023-10-28,CUST0099,Dual Monitor Arm,Technology,West,2,179.98,0.0,75.98
ORD01841,2023-10-28,CUST0359,Standing Desk Converter,Furniture,South,1,237.49,0.05,62.49
ORD02164,2023-10-28,CUST0007,Wireless Laser Presenter,Electronics,West,1,22.99,0.0,13.49
ORD00546,2023-10-29,CUST0010,Adjustable Footrest,Furniture,West,2,59.48,0.15,23.48
ORD00812,2023-10-29,CUST0002,Wireless Laser Presenter,Electronics,South,4,91.96,0.0,53.96
ORD01178,2023-10-29,CUST0215,HD Webcam 1080p,Technology,West,3,179.97,0.0,83.97
ORD00289,2023-10-30,CUST0024,HDMI Cable 4K (6ft),Electronics,North,3,40.47,0.1,26.07
ORD00873,2023-10-30,CUST0380,HD Webcam 1080p,Technology,South,3,143.98,0.2,47.98
ORD01021,2023-10-30,CUST0123,Portable Power Bank 20000mAh,,North,2,79.98,0.0,36.98
ORD01056,2023-10-30,CUST0301,Document Folder Set,Office Supplies,South,3,40.78,0.2,19.78
ORD02650,2023-10-30,CUST0031,Spiral Notebooks (3-Pack),Office Supplies,North,4,59.96,0.0,36.76
ORD01243,2023-10-31,CUST0102,Desk Organizer Mesh,Furniture,South,3,63.72,0.15,29.22
ORD02283,2023-10-31,CUST0163,Spiral Notebooks (3-Pack),Office Supplies,East,3,31.48,0.3,14.08
ORD00271,2023-11-01,CUST0195,Whiteboard Markers,Office Supplies,South,1,8.62,0.25,4.12
ORD01417,2023-11-01,CUST0273,Document Folder Set,Office Supplies,West,4,61.16,0.1,33.16
ORD00075,2023-11-02,CUST0281,HDMI Cable 4K (6ft),Electronics,East,3,38.22,0.15,23.82
ORD00502,2023-11-02,CUST0292,External SSD 1TB,Technology,South,9,863.93,,188.93
ORD01422,2023-11-02,CUST0017,Permanent Sticky Notes,Office Supplies,West,1,6.99,0.0,4.79
ORD02928,2023-11-02,CUST0018,Noise-Canceling Headset,Technology,West,3,389.97,0.0,155.97
ORD00133,2023-11-03,CUST0003,Ballpoint Pens (Pack of 12),Office Supplies,South,2,17.98,0.0,11.58
ORD00137,2023-11-03,CUST0076,Noise-Canceling Headset,Technology,South,10,1039.92,0.2,259.92
ORD00663,2023-11-03,CUST0078,Standing Desk Converter,Furniture,West,2,499.98,0.0,149.98
ORD02212,2023-11-03,CUST0078,Document Folder Set,Office Supplies,West,2,33.98,0.0,19.98
ORD02906,2023-11-03,CUST0033,Bluetooth Speaker,Electronics,North,3,142.47,0.05,58.47
ORD00328,2023-11-04,CUST0277,Document Folder Set,Office Supplies,East,1,16.99,0.0,9.99
ORD00646,2023-11-04,CUST0284,Laptop Stand,Technology,East,1,33.99,0.15,11.99
ORD01096,2023-11-04,CUST0192,Wireless Laser Presenter,Electronics,East,1,22.99,0.0,13.49
ORD01909,2023-11-04,CUST0349,HDMI Cable 4K (6ft),Electronics,North,1,14.24,0.05,9.44
ORD00161,2023-11-05,CUST0355,USB-C Docking Station,Technology,West,2,299.98,0.0,109.98
ORD01232,2023-11-05,CUST0378,HDMI Cable 4K (6ft),Electronics,North,2,29.98,0.0,20.38
ORD02410,2023-11-05,CUST0007,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0.0,5.79
ORD00149,2023-11-06,CUST0009,Laptop Stand,Technology,South,2,79.98,0.0,35.98
ORD00306,2023-11-06,CUST0370,Whiteboard Markers,electronics,South,1,8.62,0.25,4.12
ORD00960,2023-11-06,CUST0040,Ballpoint Pens (Pack of 12),Furniture ,North,2,16.18,0.1,9.78
ORD01488,2023-11-06,CUST0135,Desk Organizer Mesh,Furniture,East,2,49.98,0.0,26.98
ORD02130,2023-11-06,CUST0022,Ergonomic Office Chair,Furniture,South,2,399.98,0.0,123.98
ORD02751,2023-11-06,CUST0045,Mechanical Keyboard,Technology,West,4,239.97,0.25,55.97
ORD00479,2023-11-07,CUST0274,Wireless Laser Presenter,Electronics,North,5,114.95,0.0,67.45
ORD00692,2023-11-08,CUST0023,Heavy-Duty Stapler,Office Supplies,East,2,39.98,0.0,22.98
ORD01251,2023-11-08,CUST0014,HD Webcam 1080p,Technology,East,5,299.95,0.0,139.95
ORD02277,2023-11-08,CUST0001,Whiteboard Markers,Office Supplies,West,1,11.49,0.0,6.99
ORD02827,2023-11-08,CUST0080,Whiteboard Markers,Office Supplies,North,1,9.77,0.15,5.27
ORD00713,2023-11-09,CUST0053,HDMI Cable 4K (6ft),Electronics,East,2,23.98,0.2,14.38
ORD01283,2023-11-09,CUST0006,Lumbar Support Cushion,Furniture,South,1,29.99,0.0,15.99
ORD00096,2023-11-10,CUST0009,Laptop Stand,Technology,East,7,251.94,0.1,97.94
ORD00889,2023-11-10,CUST0031,Bookshelf 4-Tier,Furniture,West,1,119.99,0.0,37.99
ORD02014,2023-11-10,CUST0070,Portable Power Bank 20000mAh,Electronics,East,7,279.93,0.0,129.43
ORD02051,2023-11-10,CUST0049,Ballpoint Pens (Pack of 12),Office Supplies,South,2,16.18,0.1,9.78
ORD00021,2023-11-11,CUST0028,Heavy-Duty Stapler,Office Supplies,North,2,39.98,0.0,22.98
ORD00421,2023-11-11,CUST0114,USB-C Docking Station,Technology,West,8,1199.92,0.0,439.92
ORD00451,2023-11-11,CUST0039,Laptop Stand,Technology,West,7,279.93,0.0,125.93
ORD00500,2023-11-11,CUST0302,Desk Organizer Mesh,Furniture,South,5,118.7,0.05,61.2
ORD01086,2023-11-11,CUST0181,Dual Monitor Arm,Technology,North,3,269.97,0.0,113.97
ORD02368,2023-11-11,CUST0025,A4 Printer Paper (Ream),Office Supplies,North,1,11.69,0.1,4.89
ORD02860,2023-11-11,CUST0026,Standing Desk Converter,Furniture,South,1,249.99,0.0,74.99
ORD02893,2023-11-11,CUST0289,Standing Desk Converter,Furniture,East,1,249.99,0.0,74.99
ORD00295,2023-11-12,CUST0067,Wireless Laser Presenter,technology,North,1,22.99,0.0,13.49
ORD00794,2023-11-12,CUST0004,Noise-Canceling Headset,Technology,East,4,519.96,0.0,207.96
ORD02047,2023-11-12,CUST0091,Lumbar Support Cushion,Furniture,West,3,80.97,0.1,38.97
ORD02388,2023-11-12,CUST0009,Whiteboard Markers,Office Supplies,East,5,57.45,0.0,34.95
ORD02496,2023-11-12,CUST0355,Mechanical Keyboard,Technology,West,1,79.99,0.0,33.99
ORD02612,2023-11-12,CUST0006,Noise-Canceling Headset,Technology,North,1,103.99,0.2,25.99
ORD02721,2023-11-13,CUST0006,HDMI Cable 4K (6ft),Electronics,West,2,20.99,0.3,11.39
ORD02796,2023-11-13,CUST0219,Wireless Laser Presenter,Electronics,North,4,91.96,0.0,53.96
ORD02987,2023-11-13,CUST0012,Mechanical Keyboard,Technology,West,1,55.99,0.3,9.99
ORD00185,2023-11-14,CUST0024,Heavy-Duty Stapler,Office Supplies,East,1,18.99,0.05,10.49
ORD00405,2023-11-14,CUST0325,Surge Protector Power Strip,Electronics,East,2,46.78,0.1,21.78
ORD02246,2023-11-14,CUST0030,Ergonomic Office Chair,Furniture,West,1,139.99,0.3,1.99
ORD00084,2023-11-15,CUST0001,Adjustable Footrest,Furniture,West,2,52.48,0.25,16.48
ORD00417,2023-11-15,CUST0124,External SSD 1TB,Technology,South,4,431.96,0.1,131.96
ORD01200,2023-11-15,CUST0020,Desk Organizer Mesh,Furniture,North,1,24.99,0.0,13.49
ORD02298,2023-11-15,CUST0034,Bluetooth Speaker,Electronics,West,1,42.49,0.15,14.49
ORD00784,2023-11-16,CUST0020,Document Folder Set,Office Supplies,East,8,115.53,0.15,59.53
ORD01609,2023-11-16,CUST0076,Ballpoint Pens (Pack of 12),Office Supplies,South,1,8.99,0.0,5.79
ORD01813,2023-11-16,CUST0210,Heavy-Duty Stapler,Office Supplies,North,2,39.98,0.0,22.98
ORD00825,2023-11-17,CUST0179,Bluetooth Speaker,Electronics,South,2,89.98,0.1,33.98
ORD01003,2023-11-17,CUST0015,Whiteboard Markers,Office Supplies,West,1,9.19,0.2,4.69
ORD01452,2023-11-17,CUST0043,Standing Desk Converter,Furniture,West,1,249.99,0.0,74.99
ORD01559,2023-11-17,CUST0237,Permanent Sticky Notes,Office Supplies,East,6,41.94,0.0,28.74
ORD02782,2023-11-17,CUST0183,Desk Organizer Mesh,Furniture,East,1,24.99,0.0,13.49
ORD02490,2023-11-18,CUST0363,Heavy-Duty Stapler,Office Supplies,East,1,19.99,0.0,11.49
ORD02727,2023-11-18,CUST0322,Permanent Sticky Notes,Office Supplies,West,4,25.16,0.1,16.36
ORD02749,2023-11-18,CUST0309,Ballpoint Pens (Pack of 12),Office Supplies,South,2,17.98,0.0,11.58
ORD00116,2023-11-19,CUST0008,Document Folder Set,Office Supplies,East,9,137.62,0.1,74.62
ORD00696,2023-11-19,CUST0378,HDMI Cable 4K (6ft),Electronics,West,2,26.98,0.1,17.38
ORD01564,2023-11-19,CUST0008,HD Webcam 1080p,Technology,West,2,119.98,0.0,55.98
ORD01752,2023-11-19,CUST0076,Filing Cabinet,Furniture,North,6,959.94,0.0,287.94
ORD02495,2023-11-19,CUST0057,Ballpoint Pens (Pack of 12),Office Supplies,East,1,8.54,0.05,5.34
ORD00614,2023-11-20,CUST0007,Desk Organizer Mesh,Furniture,North,5,124.95,0.0,67.45
ORD01647,2023-11-21,CUST0015,Wireless Laser Presenter,Electronics,West,2,34.48,0.25,15.48
ORD00730,2023-11-22,CUST0115,A4 Printer Paper (Ream),Office Supplies,South,5,58.46,0.1,24.46
ORD01410,2023-11-22,CUST0351,Surge Protector Power Strip,Electronics,East,2,46.78,0.1,21.78
ORD01625,2023-11-22,CUST0013,Laptop Stand,Technology,South,1,35.99,0.1,13.99
ORD00250,2023-11-23,CUST0285,Surge Protector Power Strip,Electronics,West,2,51.98,0.0,26.98
ORD00731,2023-11-23,CUST0072,Filing Cabinet,Furniture,East,4,575.96,0.1,127.96
ORD01434,2023-11-23,CUST0201,Mechanical Keyboard,Technology,West,5,379.95,0.05,149.95
ORD01447,2023-11-23,CUST0221,HDMI Cable 4K (6ft),Electronics,East,3,42.72,0.05,28.32
ORD01578,2023-11-23,CUST0347,HD Webcam 1080p,Technology,West,3,179.97,0.0,83.97
ORD01746,2023-11-23,CUST0106,Standing Desk Converter,Furniture,North,2,499.98,0.0,149.98
ORD01945,2023-11-23,CUST0322,Adjustable Footrest,Furniture,East,7,232.68,0.05,106.68
ORD01946,2023-11-23,CUST0215,Filing Cabinet,Furniture,South,2,303.98,0.05,79.98
ORD00317,2023-11-24,CUST0059,Desk Organizer Mesh,Furniture,West,3,74.97,0.0,40.47
ORD00415,2023-11-24,CUST0005,Desk Organizer Mesh,Furniture,East,1,24.99,0.0,13.49
ORD01576,2023-11-25,CUST0106,Document Folder Set,Office Supplies,North,1,16.99,0.0,9.99
ORD00507,2023-11-26,CUST0115,Laptop Stand,Technology,East,1,35.99,0.1,13.99
ORD00545,2023-11-26,CUST0063,Wireless Laser Presenter,Electronics,West,1,17.24,0.25,7.74
ORD01228,2023-11-26,CUST0056,Noise-Canceling Headset,Technology,East,3,389.97,0.0,155.97
ORD02226,2023-11-26,CUST0183,Wireless Charging Pad,Electronics,North,4,101.97,0.15,43.97
ORD02236,2023-11-26,CUST0003,Standing Desk Converter,Furniture,West,2,499.98,0.0,149.98
