Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Sales,Discount,Profit
ORD02382,9/4/2023,CUST0208,Desk Organizer Mesh,Furniture,West,3,56.23,0.25,21.73
ORD00216,9/5/2023,CUST0202,Ergonomic Office Chair,Furniture,East,1,199.99,0,61.99
ORD00251,9/5/2023,CUST0090,External SSD 1TB,Technology,North,1,89.99,0.25,14.99
ORD00824,9/5/2023,CUST0211,A4 Printer Paper (Ream),Office Supplies,East,3,27.28,0.3,6.88
ORD01520,9/5/2023,CUST0281,Portable Power Bank 20000mAh,Electronics,South,3,113.97,0.05,49.47
ORD02606,9/5/2023,CUST0378,Spiral Notebooks (3-Pack),Office Supplies,East,3,33.73,0.25,16.33
ORD00275,9/6/2023,CUST0003,Surge Protector Power Strip,Electronics,East,1,25.99,0,13.49
ORD00418,9/6/2023,CUST0089,Whiteboard Markers,Office Supplies,West,4,41.36,0.1,23.36
ORD00715,9/6/2023,CUST0344,Wireless Charging Pad,Electronics,North,3,89.97,0,46.47
ORD01124,9/6/2023,CUST0011,External SSD 1TB,Technology,South,2,179.98,0.25,29.98
ORD01723,9/6/2023,CUST0245,Laptop Stand,Technology,South,3,113.97,0.05,47.97
ORD01756,9/6/2023,CUST0014,Spiral Notebooks (3-Pack),Office Supplies,East,7,78.7,0.25,38.1
ORD02516,9/6/2023,CUST0174,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0,18.38
ORD00155,9/7/2023,CUST0372,A4 Printer Paper (Ream),Office Supplies,North,4,51.96,0,24.76
ORD00361,9/7/2023,CUST0109,Ballpoint Pens (Pack of 12),Office Supplies,East,7,62.93,0,40.53
ORD01693,9/7/2023,CUST0189,Mechanical Keyboard,Technology,South,4,319.96,0,135.96
ORD02539,9/7/2023,CUST0163,Mechanical Keyboard,Technology,East,4,319.96,0,135.96
ORD02636,9/7/2023,CUST0060,Noise-Canceling Headset,Technology,East,2,259.98,0,103.98
ORD00010,9/8/2023,CUST0014,Adjustable Footrest,Furniture,East,1,34.99,0,16.99
ORD00042,9/8/2023,CUST0059,Noise-Canceling Headset,Technology,East,1,90.99,0.3,12.99
ORD01717,9/8/2023,CUST0089,Bluetooth Speaker,Electronics,East,3,149.97,0,65.97
ORD01737,9/8/2023,CUST0025,A4 Printer Paper (Ream),Office Supplies,North,3,37.02,0.05,16.62
ORD02093,9/8/2023,CUST0012,HDMI Cable 4K (6ft),Electronics,North,2,26.98,0.1,17.38
ORD00436,9/9/2023,CUST0166,Desk Organizer Mesh,Furniture,South,1,24.99,0,13.49
ORD02083,9/9/2023,CUST0240,Standing Desk Converter,Furniture,West,2,499.98,0,149.98
ORD02234,9/9/2023,CUST0061,Heavy-Duty Stapler,Office Supplies,South,2,37.98,0.05,20.98
ORD02656,9/9/2023,CUST0032,Noise-Canceling Headset,Technology,North,3,389.97,0,155.97
ORD00038,9/10/2023,CUST0135,Laptop Stand,Technology,South,2,75.98,0.05,31.98
ORD00869,9/10/2023,CUST0029,Standing Desk Converter,Furniture,West,2,499.98,0,149.98
ORD01653,9/10/2023,CUST0042,Document Folder Set,Office Supplies,North,4,67.96,0,39.96
ORD02856,9/10/2023,CUST0152,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0,18.38
ORD00441,9/11/2023,CUST0171,Noise-Canceling Headset,Technology,West,3,331.47,0.15,97.47
ORD00657,9/11/2023,CUST0213,Standing Desk Converter,Furniture,North,4,999.96,0,299.96
ORD01140,9/11/2023,CUST0003,Document Folder Set,Office Supplies,North,2,32.28,0.05,18.28
ORD02769,9/11/2023,CUST0097,Whiteboard Markers,Office Supplies,East,7,68.37,0.15,36.87
ORD00052,9/12/2023,CUST0033,Heavy-Duty Stapler,Office Supplies,South,1,18.99,0.05,10.49
ORD00286,9/12/2023,CUST0001,Filing Cabinet,Furniture,East,7,1119.93,0,335.93
ORD00632,9/12/2023,CUST0038,Adjustable Footrest,Furniture,West,1,26.24,0.25,8.24
ORD01785,9/12/2023,CUST0016,Mechanical Keyboard,Technology,North,3,203.97,0.15,65.97
ORD01832,9/12/2023,CUST0035,Ballpoint Pens (Pack of 12),Office Supplies,South,10,89.9,0,57.9
ORD02408,9/12/2023,CUST0020,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.99,0,9.19
ORD02474,9/12/2023,CUST0055,Permanent Sticky Notes,Office Supplies,East,1,5.94,0.15,3.74
ORD00068,9/13/2023,CUST0322,External SSD 1TB,Technology,West,3,251.98,0.3,26.98
ORD00455,9/13/2023,CUST0189,Lumbar Support Cushion,Furniture,North,1,29.99,0,15.99
ORD00635,9/13/2023,CUST0270,Lumbar Support Cushion,Furniture,North,6,161.95,0.1,77.95
ORD01281,9/13/2023,CUST0181,Filing Cabinet,Furniture,North,9,1223.92,0.15,215.92
ORD00672,9/14/2023,CUST0258,Bluetooth Speaker,Electronics,West,3,149.97,0,65.97
ORD00941,9/14/2023,CUST0098,External SSD 1TB,Technology,North,3,305.97,0.15,80.97
ORD02297,9/15/2023,CUST0274,Whiteboard Markers,Office Supplies,East,1,9.77,0.15,5.27
ORD02426,9/15/2023,CUST0088,Laptop Stand,Technology,East,4,135.97,0.15,47.97
ORD02503,9/15/2023,CUST0115,Whiteboard Markers,Office Supplies,West,1,9.19,0.2,4.69
ORD00580,9/16/2023,CUST0019,Noise-Canceling Headset,Technology,East,1,110.49,0.15,32.49
ORD01988,9/16/2023,CUST0023,Laptop Stand,Technology,North,1,39.99,0,17.99
ORD02240,9/16/2023,CUST0269,Mechanical Keyboard,Technology,West,3,239.97,0,101.97
ORD02835,9/16/2023,CUST0056,External SSD 1TB,Technology,North,5,569.95,0.05,194.95
ORD02845,9/16/2023,CUST0010,Heavy-Duty Stapler,Office Supplies,South,1,19.99,0,11.49
ORD02056,9/18/2023,CUST0147,USB-C Docking Station,Technology,West,9,1349.91,0,494.91
ORD02647,9/18/2023,CUST0041,USB-C Docking Station,Technology,South,1,149.99,0,54.99
ORD00180,9/19/2023,CUST0038,USB-C Docking Station,Technology,East,1,149.99,0,54.99
ORD00412,9/19/2023,CUST0233,Wireless Laser Presenter,Electronics,East,1,21.84,0.05,12.34
ORD02610,9/19/2023,CUST0010,Bookshelf 4-Tier,Furniture,North,2,239.98,0,75.98
ORD02927,9/19/2023,CUST0288,A4 Printer Paper (Ream),Office Supplies,North,2,18.19,0.3,4.59
ORD00520,9/20/2023,CUST0165,Bookshelf 4-Tier,Furniture,South,1,101.99,0.15,19.99
ORD01379,9/20/2023,CUST0227,Standing Desk Converter,Furniture,West,8,1899.92,0.05,499.92
ORD02203,9/20/2023,CUST0001,Heavy-Duty Stapler,Office Supplies,West,3,47.98,0.2,22.48
ORD02573,9/20/2023,CUST0315,Wireless Laser Presenter,Electronics,North,2,39.08,0.15,20.08
ORD02904,9/20/2023,CUST0004,Whiteboard Markers,Office Supplies,North,5,51.71,0.1,29.21
ORD00648,9/21/2023,CUST0052,Bookshelf 4-Tier,Furniture,West,7,839.93,0,265.93
ORD00815,9/21/2023,CUST0001,External SSD 1TB,Technology,West,3,323.97,0.1,98.97
ORD01204,9/21/2023,CUST0062,Bookshelf 4-Tier,Furniture,South,3,359.97,0,113.97
ORD01903,9/21/2023,CUST0299,Ergonomic Office Chair,Furniture,South,1,199.99,0,61.99
ORD02111,9/21/2023,CUST0007,External SSD 1TB,Technology,West,1,89.99,0.25,14.99
ORD02576,9/21/2023,CUST0036,Ergonomic Office Chair,Furniture,South,3,449.98,0.25,35.98
ORD02722,9/21/2023,CUST0284,USB-C Docking Station,Technology,North,1,149.99,0,54.99
ORD00572,9/22/2023,CUST0070,Filing Cabinet,Furniture,South,1,143.99,0.1,31.99
ORD00717,9/22/2023,CUST0122,A4 Printer Paper (Ream),Office Supplies,East,3,38.97,0,18.57
ORD00911,9/22/2023,CUST0157,Adjustable Footrest,Furniture,West,2,62.98,0.1,26.98
ORD01725,9/22/2023,CUST0130,Document Folder Set,Office Supplies,North,2,33.98,0,19.98
ORD01883,9/22/2023,CUST0299,Desk Organizer Mesh,Furniture,East,6,149.94,0,80.94
ORD02241,9/22/2023,CUST0353,Permanent Sticky Notes,Office Supplies,West,2,10.48,0.25,6.08
ORD02463,9/22/2023,CUST0314,Mechanical Keyboard,Technology,South,2,159.98,0,67.98
ORD02731,9/22/2023,CUST0035,Standing Desk Converter,Furniture,East,1,249.99,0,74.99
ORD02984,9/22/2023,CUST0043,Ballpoint Pens (Pack of 12),Office Supplies,East,5,31.46,0.3,15.46
ORD00409,9/23/2023,CUST0015,Noise-Canceling Headset,Technology,West,3,389.97,0,155.97
ORD01324,9/23/2023,CUST0041,HD Webcam 1080p,Technology,South,1,59.99,0,27.99
ORD01554,9/23/2023,CUST0363,Noise-Canceling Headset,Technology,West,2,233.98,0.1,77.98
ORD01729,9/23/2023,CUST0057,Document Folder Set,Office Supplies,West,2,30.58,0.1,16.58
ORD02744,9/23/2023,CUST0190,Standing Desk Converter,Furniture,North,1,237.49,0.05,62.49
ORD02790,9/23/2023,CUST0155,HD Webcam 1080p,Technology,East,1,59.99,0,27.99
ORD00079,9/24/2023,CUST0062,Dual Monitor Arm,Technology,South,5,449.95,0,189.95
ORD01001,9/24/2023,CUST0009,External SSD 1TB,Technology,East,8,959.92,0,359.92
ORD01270,9/24/2023,CUST0062,HDMI Cable 4K (6ft),Electronics,South,7,94.44,0.1,60.84
ORD02075,9/24/2023,CUST0094,Noise-Canceling Headset,Technology,East,2,246.98,0.05,90.98
ORD00039,9/25/2023,CUST0021,A4 Printer Paper (Ream),Office Supplies,South,1,11.69,0.1,4.89
ORD01152,9/25/2023,CUST0001,Lumbar Support Cushion,Furniture,South,10,224.92,0.25,84.92
ORD01598,9/25/2023,CUST0180,Lumbar Support Cushion,Furniture,South,2,47.98,0.2,19.98
ORD01931,9/25/2023,CUST0123,Bookshelf 4-Tier,Furniture,North,2,215.98,0.1,51.98
ORD01977,9/25/2023,CUST0025,HD Webcam 1080p,Technology,East,1,50.99,0.15,18.99
ORD00365,9/26/2023,CUST0178,Adjustable Footrest,Furniture,South,2,69.98,0,33.98
ORD00018,9/27/2023,CUST0360,Permanent Sticky Notes,Office Supplies,West,5,34.95,0,23.95
ORD00665,9/27/2023,CUST0005,Permanent Sticky Notes,Office Supplies,West,6,35.65,0.15,22.45
ORD01305,9/27/2023,CUST0376,Noise-Canceling Headset,Technology,South,2,220.98,0.15,64.98
ORD01846,9/27/2023,CUST0078,Standing Desk Converter,Furniture,South,2,374.99,0.25,24.99
ORD00594,9/28/2023,CUST0059,External SSD 1TB,Technology,East,4,479.96,0,179.96
ORD01449,9/28/2023,CUST0229,Ballpoint Pens (Pack of 12),Office Supplies,East,5,40.46,0.1,24.46
ORD01465,9/28/2023,CUST0298,Noise-Canceling Headset,Technology,West,2,194.99,0.25,38.99
ORD01549,9/28/2023,CUST0277,Ergonomic Office Chair,Furniture,South,2,299.99,0.25,23.99
ORD02168,9/28/2023,CUST0230,Ergonomic Office Chair,Furniture,North,1,169.99,0.15,31.99
ORD00465,9/29/2023,CUST0006,A4 Printer Paper (Ream),Office Supplies,South,2,25.98,0,12.38
ORD02142,9/29/2023,CUST0041,Heavy-Duty Stapler,Office Supplies,West,3,56.97,0.05,31.47
ORD01223,9/30/2023,CUST0332,Bookshelf 4-Tier,Furniture,East,1,107.99,0.1,25.99
ORD02438,9/30/2023,CUST0069,Bookshelf 4-Tier,Furniture,West,3,359.97,0,113.97
ORD00017,10/1/2023,CUST0051,Standing Desk Converter,Furniture,South,7,1399.94,0.2,174.94
ORD00881,10/1/2023,CUST0075,Dual Monitor Arm,Technology ,South,2,170.98,0.05,66.98
ORD00954,10/1/2023,CUST0091,Dual Monitor Arm,Technology,South,2,170.98,0.05,66.98
ORD01649,10/1/2023,CUST0082,External SSD 1TB,Technology,East,2,215.98,0.1,65.98
ORD02000,10/1/2023,CUST0034,Surge Protector Power Strip,Electronics,East,4,72.77,0.3,22.77
ORD00374,10/2/2023,CUST0262,Lumbar Support Cushion,Furniture,East,4,119.96,0,63.96
ORD00386,10/2/2023,CUST0037,A4 Printer Paper (Ream),Office Supplies,East,2,25.98,0,12.38
ORD01337,10/2/2023,CUST0157,Laptop Stand,Technology,West,1,35.99,0.1,13.99
ORD01599,10/2/2023,CUST0023,Heavy-Duty Stapler,Office Supplies,South,2,37.98,0.05,20.98
ORD00488,10/3/2023,CUST0107,Wireless Laser Presenter,Electronics,North,6,124.15,0.1,67.15
ORD01310,10/3/2023,CUST0340,A4 Printer Paper (Ream),Office Supplies,South,1,12.99,0,6.19
ORD01548,10/3/2023,CUST0238,Portable Power Bank 20000mAh,Electronics,North,1,35.99,0.1,14.49
ORD01751,10/3/2023,CUST0032,Wireless Charging Pad,Electronics,South,1,26.99,0.1,12.49
ORD00736,10/4/2023,CUST0024,A4 Printer Paper (Ream),Office Supplies,East,1,10.39,0.2,3.59
ORD00865,10/4/2023,CUST0010,Heavy-Duty Stapler,Office Supplies,South,1,18.99,0.05,10.49
ORD01607,10/4/2023,CUST0005,Spiral Notebooks (3-Pack),Office Supplies,West,2,29.98,0,18.38
ORD02065,10/4/2023,CUST0009,USB-C Docking Station,Technology,North,2,299.98,0,109.98
ORD02942,10/4/2023,CUST0012,Spiral Notebooks (3-Pack),Office Supplies,East,2,29.98,0,18.38
ORD02760,10/5/2023,CUST0345,External SSD 1TB,Technology,East,2,179.98,0.25,29.98
ORD00072,10/6/2023,CUST0306,External SSD 1TB,Technology,North,3,323.97,0.1,98.97
ORD00177,10/6/2023,CUST0076,Whiteboard Markers,Office Supplies,South,4,45.96,0,27.96
ORD00823,10/7/2023,CUST0033,HD Webcam 1080p,Technology,East,2,107.98,0.1,43.98
ORD01997,10/7/2023,CUST0194,Adjustable Footrest,Furniture,East,1,34.99,0,16.99
ORD00099,10/8/2023,CUST0003,Standing Desk Converter,Furniture,East,4,999.96,0,299.96
ORD00272,10/8/2023,CUST0132,Whiteboard Markers,Office Supplies,West,7,68.37,0.15,36.87
ORD00596,10/8/2023,CUST0032,A4 Printer Paper (Ream),Office Supplies,South,2,24.68,0.05,11.08
ORD00732,10/8/2023,CUST0018,Laptop Stand,Technology,West,3,119.97,0,53.97
ORD01547,10/8/2023,CUST0029,Ballpoint Pens (Pack of 12),Office Supplies,East,1,8.99,0,5.79
ORD02529,10/8/2023,CUST0183,External SSD 1TB,Technology,North,1,107.99,0.1,32.99
ORD00758,10/9/2023,CUST0072,External SSD 1TB,Technology,East,1,107.99,0.1,32.99
ORD01418,10/9/2023,CUST0012,Mechanical Keyboard,Technology,West,1,63.99,0.2,17.99
ORD01745,10/9/2023,CUST0104,Heavy-Duty Stapler,Office Supplies,West,7,132.93,0.05,73.43
ORD01167,10/10/2023,CUST0374,Lumbar Support Cushion,Furniture,South,4,113.96,0.05,57.96
ORD01823,10/10/2023,CUST0163,Adjustable Footrest,Furniture,West,9,314.91,0,152.91
ORD01963,10/10/2023,CUST0057,Whiteboard Markers,Office Supplies,North,3,34.47,0,20.97
ORD00493,10/11/2023,CUST0286,HD Webcam 1080p,Technology,West,3,179.97,0,83.97
ORD00779,10/11/2023,CUST0232,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0,5.79
ORD01502,10/11/2023,CUST0014,Document Folder Set,Office Supplies,East,1,15.29,0.1,8.29
ORD02058,10/11/2023,CUST0074,USB-C Docking Station,Technology,East,2,299.98,0,109.98
ORD02062,10/11/2023,CUST0028,Mechanical Keyboard,Technology,East,1,75.99,0.05,29.99
ORD02926,10/11/2023,CUST0090,Spiral Notebooks (3-Pack),Office Supplies,East,1,14.99,0,9.19
ORD00533,10/12/2023,CUST0024,Whiteboard Markers,Office Supplies,West,1,11.49,0,6.99
ORD00899,10/12/2023,CUST0005,Wireless Laser Presenter,Electronics,East,1,21.84,0.05,12.34
ORD00927,10/12/2023,CUST0053,Mechanical Keyboard,Technology,West,3,227.97,0.05,89.97
ORD01454,10/12/2023,CUST0185,Portable Power Bank 20000mAh,Electronics,East,1,31.99,0.2,10.49
ORD01579,10/12/2023,CUST0151,Dual Monitor Arm,Technology,North,1,85.49,0.05,33.49
ORD02419,10/12/2023,CUST0143,HD Webcam 1080p,Technology,East,1,59.99,0,27.99
ORD02600,10/12/2023,CUST0336,HDMI Cable 4K (6ft),Electronics,North,3,31.48,0.3,17.08
ORD01348,10/13/2023,CUST0046,Noise-Canceling Headset,Technology,South,1,129.99,0,51.99
ORD01540,10/13/2023,CUST0063,USB-C Docking Station,Technology,South,1,149.99,0,54.99
ORD02632,10/13/2023,CUST0209,Portable Power Bank 20000mAh,Electronics,East,1,27.99,0.3,6.49
ORD00152,10/14/2023,CUST0059,Standing Desk Converter,Furniture,West,1,224.99,0.1,49.99
ORD00258,10/14/2023,CUST0155,A4 Printer Paper (Ream),Office Supplies,West,2,22.08,0.15,8.48
ORD00422,10/14/2023,CUST0325,Portable Power Bank 20000mAh,Electronics,South,5,189.95,0.05,82.45
ORD01329,10/14/2023,CUST0360,Document Folder Set,Office Supplies,West,4,67.96,0,39.96
ORD01802,10/14/2023,CUST0108,Standing Desk Converter,Furniture,North,4,949.96,0.05,249.96
ORD02566,10/14/2023,CUST0006,Document Folder Set,Office Supplies,East,1,16.99,0,9.99
ORD00379,10/15/2023,CUST0015,Wireless Charging Pad,Electronics,South,1,23.99,0.2,9.49
ORD00440,10/15/2023,CUST0374,Document Folder Set,Office Supplies,East,1,16.99,0,9.99
ORD01103,10/15/2023,CUST0197,Noise-Canceling Headset,Technology,East,1,116.99,0.1,38.99
ORD01428,10/15/2023,CUST0007,Permanent Sticky Notes,Office Supplies,South,4,20.97,0.25,12.17
ORD01919,10/15/2023,CUST0313,Wireless Laser Presenter,Electronics,West,6,137.94,0,80.94
ORD00800,10/16/2023,CUST0026,Whiteboard Markers,Office Supplies,East,3,34.47,0,20.97
ORD01343,10/16/2023,CUST0151,Laptop Stand,Technology,West,3,119.97,0,53.97
ORD02655,10/16/2023,CUST0362,Dual Monitor Arm,Technology,East,2,179.98,0,75.98
ORD00195,10/17/2023,CUST0233,Heavy-Duty Stapler,Office Supplies,West,3,59.97,0,34.47
ORD02467,10/17/2023,CUST0061,Spiral Notebooks (3-Pack),Office Supplies,South,3,44.97,0,27.57
ORD00604,10/18/2023,CUST0023,Whiteboard Markers,Office Supplies,West,1,9.77,0.15,5.27
ORD01007,10/18/2023,CUST0015,Ballpoint Pens (Pack of 12),Office Supplies,East,3,26.97,0,17.37
ORD01075,10/18/2023,CUST0260,Ergonomic Office Chair,Furniture,East,1,199.99,0,61.99
ORD01703,10/18/2023,CUST0099,Mechanical Keyboard,Technology,North,3,203.97,0.15,65.97
ORD00487,10/19/2023,CUST0003,Surge Protector Power Strip,Electronics,West,3,70.17,0.1,32.67
ORD01970,10/19/2023,CUST0010,Bluetooth Speaker,Electronics,North,1,47.49,0.05,19.49
ORD02140,10/19/2023,CUST0070,Document Folder Set,Office Supplies,North,4,67.96,0,39.96
ORD02371,10/19/2023,CUST0112,Desk Organizer Mesh,Furniture,East,3,74.97,0,40.47
ORD02601,10/19/2023,CUST0119,Heavy-Duty Stapler,Office Supplies,West,10,199.9,0,114.9
ORD02801,10/19/2023,CUST0030,Laptop Stand,Technology,South,2,75.98,0.05,31.98
ORD02829,10/19/2023,CUST0005,Document Folder Set,Office Supplies,East,2,33.98,0,19.98
ORD00476,10/20/2023,CUST0298,Wireless Charging Pad,Electronics,South,2,53.98,0.1,24.98
ORD00742,10/20/2023,CUST0075,Heavy-Duty Stapler,Office Supplies,East,6,113.94,0.05,62.94
ORD02667,10/20/2023,CUST0176,Mechanical Keyboard,Technology,East,1,63.99,0.2,17.99
ORD00140,10/21/2023,CUST0026,Surge Protector Power Strip,Electronics,East,3,70.17,0.1,32.67
ORD01345,10/21/2023,CUST0007,Wireless Laser Presenter,Electronics,South,1,18.39,0.2,8.89
ORD01037,10/22/2023,CUST0091,Desk Organizer Mesh,Furniture,North,6,149.94,0,80.94
ORD01875,10/22/2023,CUST0192,Heavy-Duty Stapler,Office Supplies,North,1,15.99,0.2,7.49
ORD02432,10/22/2023,CUST0114,Dual Monitor Arm,Technology,North,2,179.98,0,75.98
ORD02876,10/22/2023,CUST0039,Mechanical Keyboard,Technology,West,1,67.99,0.15,21.99
ORD00373,10/23/2023,CUST0087,Document Folder Set,Office Supplies,East,2,32.28,0.05,18.28
ORD02150,10/23/2023,CUST0119,Heavy-Duty Stapler,Office Supplies,North,1,19.99,0,11.49
ORD02331,10/23/2023,CUST0290,Surge Protector Power Strip,Electronics,West,1,25.99,0,13.49
ORD00305,10/24/2023,CUST0322,Permanent Sticky Notes,Office Supplies,East,3,20.97,0,14.37
ORD00667,10/24/2023,CUST0086,Adjustable Footrest,Furniture,East,1,34.99,0,16.99
ORD01094,10/24/2023,CUST0015,USB-C Docking Station,Technology,South,1,134.99,0.1,39.99
ORD02779,10/24/2023,CUST0082,Bluetooth Speaker,Electronics,South,5,237.45,0.05,97.45
ORD02832,10/24/2023,CUST0244,HD Webcam 1080p,Technology,East,2,119.98,0,55.98
ORD00273,10/25/2023,CUST0348,USB-C Docking Station,Technology,East,3,449.97,0,164.97
ORD00509,10/25/2023,CUST0110,Whiteboard Markers,Office Supplies,West,10,114.9,0,69.9
ORD00548,10/25/2023,CUST0325,HD Webcam 1080p,Technology,East,7,398.93,0.05,174.93
ORD01133,10/25/2023,CUST0158,Wireless Charging Pad,Electronics,North,1,29.99,0,15.49
ORD01467,10/25/2023,CUST0112,External SSD 1TB,Technology,West,1,101.99,0.15,26.99
ORD02072,10/25/2023,CUST0062,Bluetooth Speaker,Electronics,East,2,89.98,0.1,33.98
ORD00539,10/26/2023,CUST0060,External SSD 1TB,Technology,East,4,407.97,0.15,107.97
ORD00914,10/26/2023,CUST0335,Document Folder Set,Office Supplies,East,4,64.56,0.05,36.56
ORD01867,10/26/2023,CUST0184,A4 Printer Paper (Ream),Office Supplies,West,2,23.38,0.1,9.78
ORD02054,10/26/2023,CUST0021,Document Folder Set,Office Supplies,South,5,72.21,0.15,37.21
ORD02952,10/26/2023,CUST0130,Dual Monitor Arm,Technology,North,2,161.98,0.1,57.98
ORD02959,10/26/2023,CUST0376,Desk Organizer Mesh,Furniture,North,1,23.74,0.05,12.24
ORD01533,10/27/2023,CUST0067,Spiral Notebooks (3-Pack),Office Supplies,North,1,14.24,0.05,8.44
ORD01593,10/27/2023,CUST0099,Permanent Sticky Notes,Office Supplies,South,2,13.98,0,9.58
ORD01728,10/27/2023,CUST0031,Noise-Canceling Headset,Technology,North,1,123.49,0.05,45.49
ORD01924,10/27/2023,CUST0344,Mechanical Keyboard,Technology,West,2,143.98,0.1,51.98
ORD02149,10/27/2023,CUST0073,Surge Protector Power Strip,Electronics,East,2,44.18,0.15,19.18
ORD02729,10/27/2023,CUST0042,Laptop Stand,Technology,West,1,39.99,0,17.99
ORD02870,10/27/2023,CUST0062,USB-C Docking Station,Technology,South,2,299.98,0,109.98
ORD00944,10/28/2023,CUST0099,Dual Monitor Arm,Technology,West,2,179.98,0,75.98
ORD01841,10/28/2023,CUST0359,Standing Desk Converter,Furniture,South,1,237.49,0.05,62.49
ORD02164,10/28/2023,CUST0007,Wireless Laser Presenter,Electronics,West,1,22.99,0,13.49
ORD00546,10/29/2023,CUST0010,Adjustable Footrest,Furniture,West,2,59.48,0.15,23.48
ORD00812,10/29/2023,CUST0002,Wireless Laser Presenter,Electronics,South,4,91.96,0,53.96
ORD01178,10/29/2023,CUST0215,HD Webcam 1080p,Technology,West,3,179.97,0,83.97
ORD00289,10/30/2023,CUST0024,HDMI Cable 4K (6ft),Electronics,North,3,40.47,0.1,26.07
ORD00873,10/30/2023,CUST0380,HD Webcam 1080p,Technology,South,3,143.98,0.2,47.98
ORD01021,10/30/2023,CUST0123,Portable Power Bank 20000mAh,,North,2,79.98,0,36.98
ORD01056,10/30/2023,CUST0301,Document Folder Set,Office Supplies,South,3,40.78,0.2,19.78
ORD02650,10/30/2023,CUST0031,Spiral Notebooks (3-Pack),Office Supplies,North,4,59.96,0,36.76
ORD01243,10/31/2023,CUST0102,Desk Organizer Mesh,Furniture,South,3,63.72,0.15,29.22
ORD02283,10/31/2023,CUST0163,Spiral Notebooks (3-Pack),Office Supplies,East,3,31.48,0.3,14.08
ORD00271,11/1/2023,CUST0195,Whiteboard Markers,Office Supplies,South,1,8.62,0.25,4.12
ORD01417,11/1/2023,CUST0273,Document Folder Set,Office Supplies,West,4,61.16,0.1,33.16
ORD00075,11/2/2023,CUST0281,HDMI Cable 4K (6ft),Electronics,East,3,38.22,0.15,23.82
ORD00502,11/2/2023,CUST0292,External SSD 1TB,Technology,South,9,863.93,,188.93
ORD01422,11/2/2023,CUST0017,Permanent Sticky Notes,Office Supplies,West,1,6.99,0,4.79
ORD02928,11/2/2023,CUST0018,Noise-Canceling Headset,Technology,West,3,389.97,0,155.97
ORD00133,11/3/2023,CUST0003,Ballpoint Pens (Pack of 12),Office Supplies,South,2,17.98,0,11.58
ORD00137,11/3/2023,CUST0076,Noise-Canceling Headset,Technology,South,10,1039.92,0.2,259.92
ORD00663,11/3/2023,CUST0078,Standing Desk Converter,Furniture,West,2,499.98,0,149.98
ORD02212,11/3/2023,CUST0078,Document Folder Set,Office Supplies,West,2,33.98,0,19.98
ORD02906,11/3/2023,CUST0033,Bluetooth Speaker,Electronics,North,3,142.47,0.05,58.47
ORD00328,11/4/2023,CUST0277,Document Folder Set,Office Supplies,East,1,16.99,0,9.99
ORD00646,11/4/2023,CUST0284,Laptop Stand,Technology,East,1,33.99,0.15,11.99
ORD01096,11/4/2023,CUST0192,Wireless Laser Presenter,Electronics,East,1,22.99,0,13.49
ORD01909,11/4/2023,CUST0349,HDMI Cable 4K (6ft),Electronics,North,1,14.24,0.05,9.44
ORD00161,11/5/2023,CUST0355,USB-C Docking Station,Technology,West,2,299.98,0,109.98
ORD01232,11/5/2023,CUST0378,HDMI Cable 4K (6ft),Electronics,North,2,29.98,0,20.38
ORD02410,11/5/2023,CUST0007,Ballpoint Pens (Pack of 12),Office Supplies,North,1,8.99,0,5.79
ORD00149,11/6/2023,CUST0009,Laptop Stand,Technology,South,2,79.98,0,35.98
